Customer_ID,Account_Age,Segment,Trades_7D,Trades_30D,Login_7D,Login_30D,Deposits,Withdrawals,Portfolio_Value,Invested_Amount,Avg_Trade_Return,Win_Rate,Drawdown,Email_Open_Rate,Push_Click_Rate,Exit_Label
CID01717,65,Active Trader,21,60,16,49,31922.82,12297.24,84975.72,95103.58,-0.02026,0.216,0.0219,0.4752,0.0478,1
CID01718,60,Retail,1,8,2,13,7149.13,674.59,16400.07,13971.59,-0.00839,0.4364,0.1975,0.3668,0.1702,0
CID01719,46,Active Trader,12,53,15,41,22434.89,3980.6,104363.53,110786.28,-0.00209,0.4967,0.1601,0.6608,0.3039,0
CID01720,25,Retail,2,7,3,19,15809.55,3693.33,30718.07,29832.0,-0.00149,0.656,0.3138,0.4061,0.1418,0
CID01721,1,Retail,2,5,5,20,15566.13,5858.9,24195.65,26272.94,0.02395,0.7197,0.1962,0.3194,0.1807,0
CID01722,68,HNI,4,22,3,20,179558.99,43313.85,1457482.34,1187820.18,-0.02648,0.6901,0.0805,0.3438,0.1169,0
CID01723,1,Retail,0,12,6,18,5279.85,1039.9,17070.44,11829.51,-0.00768,0.4534,0.0724,0.2331,0.3568,0
CID01724,53,Active Trader,21,54,9,44,36508.1,6012.72,86749.34,80058.96,-0.0084,0.3749,0.0266,0.1402,0.089,0
CID01725,45,Active Trader,18,57,9,35,3334.57,612.62,49069.16,30008.66,-0.00924,0.2891,0.0186,0.0751,0.2074,1
CID01726,72,Active Trader,21,48,15,52,32993.06,3338.24,198907.73,153996.06,-0.01079,0.2593,0.1097,0.215,0.0251,1
CID01727,76,HNI,4,26,6,12,383423.75,44283.03,1612822.34,996904.03,0.02058,0.4779,0.0868,0.0764,0.1873,0
CID01728,36,Retail,1,5,3,17,3659.9,1423.52,16067.58,14663.54,-0.01111,0.4217,0.1645,0.1838,0.0903,0
CID01729,38,Active Trader,21,56,13,43,15127.24,7297.49,108453.09,72298.1,0.00753,0.2877,0.0536,0.0433,0.2481,0
CID01730,30,Retail,0,7,3,22,9304.4,2394.57,27541.36,29707.91,-0.00763,0.5076,0.0683,0.4745,0.1378,0
CID01731,1,Retail,2,9,6,10,5956.38,912.37,58870.35,65326.01,0.01763,0.6706,0.0599,0.3768,0.0818,1
CID01732,25,Active Trader,14,61,12,43,79986.7,37668.03,490694.88,306933.08,-0.01049,0.6551,0.1574,0.5649,0.0978,0
CID01733,37,HNI,7,21,4,12,555964.25,39371.78,947116.67,594484.65,0.0185,0.2821,0.0824,0.3689,0.4933,1
CID01734,58,HNI,3,14,2,20,486158.44,267716.64,1835510.71,1825326.17,-0.00611,0.6123,0.0416,0.3851,0.0761,0
CID01735,24,Retail,1,8,4,13,9221.98,4366.13,56391.32,44029.96,-0.02112,0.5505,0.1939,0.1303,0.2586,1
CID01736,14,Retail,3,7,5,18,1784.59,543.52,15588.64,12290.16,-0.01166,0.6424,0.0074,0.1853,0.2326,0
CID01737,47,Active Trader,13,46,13,43,19770.66,11258.63,112778.25,102080.58,0.0152,0.3813,0.0909,0.7049,0.6424,0
CID01738,10,Active Trader,15,59,10,50,48814.69,28056.72,103241.11,94681.73,0.01481,0.6198,0.0779,0.2247,0.2991,0
CID01739,18,Active Trader,20,61,15,47,18684.95,471.96,81189.97,78729.92,0.01178,0.4837,0.0442,0.2342,0.1466,0
CID01740,52,Active Trader,12,59,19,37,35856.54,9087.4,121807.81,118778.28,0.03354,0.32,0.0168,0.3983,0.0589,0
CID01741,12,Retail,1,10,4,16,7459.41,404.65,38287.62,32956.87,0.00064,0.4706,0.1287,0.165,0.077,0
CID01742,1,Retail,2,7,3,13,1692.97,395.0,12356.93,11637.54,0.0232,0.4469,0.0688,0.2219,0.2894,0
CID01743,1,Retail,3,12,3,10,4357.22,126.05,18775.08,12183.64,0.00245,0.4938,0.1772,0.1408,0.2502,0
CID01744,37,Active Trader,16,63,23,31,105656.21,16898.03,147515.65,124863.53,-0.00252,0.7658,0.2247,0.3609,0.5591,0
CID01745,67,Active Trader,20,63,5,52,6855.76,164.82,27482.1,27069.12,-0.00705,0.2821,0.2462,0.0737,0.0497,0
CID01746,74,HNI,7,20,3,17,77779.74,26649.17,281655.04,171187.17,0.0203,0.5388,0.1274,0.3723,0.2413,1
CID01747,53,Active Trader,21,64,13,42,13721.61,833.48,45856.63,31669.31,0.01501,0.3469,0.0848,0.4095,0.2588,1
CID01748,13,Active Trader,16,58,11,45,6122.99,3186.6,45574.61,34304.98,0.03797,0.5616,0.061,0.2441,0.1102,0
CID01749,73,HNI,5,15,4,14,134444.54,30697.94,948941.62,720717.28,-0.00736,0.7976,0.0387,0.4977,0.0893,1
CID01750,20,Retail,3,7,3,13,10954.39,2156.83,15918.39,13940.17,0.02112,0.574,0.1022,0.4565,0.2366,0
CID01751,36,HNI,6,15,5,12,96248.34,31350.74,435386.79,339971.02,-0.00898,0.6554,0.2336,0.5061,0.0839,1
CID01752,20,Retail,2,9,2,10,13273.67,4551.01,45670.09,40937.35,0.00582,0.7275,0.0214,0.2747,0.2335,0
CID01753,7,Retail,1,1,3,19,64765.9,10459.97,55819.5,58762.96,-0.00489,0.427,0.0906,0.3602,0.297,1
CID01754,9,Retail,3,3,5,15,1200.58,202.62,9195.99,5642.55,-0.01069,0.5142,0.092,0.4184,0.1434,0
CID01755,23,Retail,1,9,5,21,24382.7,10735.41,46523.62,48919.26,0.02649,0.3409,0.1215,0.155,0.087,0
CID01756,14,Retail,1,4,2,12,5141.16,615.27,20603.36,14329.66,0.02096,0.4193,0.1376,0.2515,0.4476,1
CID01757,56,Retail,1,7,5,14,15244.32,4977.74,52305.5,31388.23,-0.00806,0.5682,0.0828,0.161,0.1366,0
CID01758,49,Retail,0,8,4,12,1804.37,766.6,16263.61,16351.34,-0.02739,0.4553,0.0322,0.2707,0.155,0
CID01759,6,Active Trader,23,64,14,48,3038.97,298.66,14388.01,14425.71,-0.00487,0.169,0.0212,0.379,0.3945,1
CID01760,25,Retail,4,11,1,15,4168.21,1455.65,22019.25,23154.97,0.01573,0.5844,0.1986,0.3713,0.3691,0
CID01761,45,Active Trader,22,51,15,37,45313.59,3093.16,123660.99,122530.41,-0.00057,0.4896,0.0377,0.1115,0.0474,0
CID01762,6,Retail,2,4,8,10,6140.46,1686.41,23363.32,25492.25,-0.00606,0.3435,0.2044,0.1074,0.2186,1
CID01763,39,Active Trader,14,60,10,32,12325.28,3353.68,39530.14,32398.13,-0.01618,0.367,0.0076,0.2897,0.2637,0
CID01764,18,Retail,2,5,4,12,3153.75,687.26,18184.87,19682.56,0.01596,0.2508,0.1254,0.2222,0.1771,1
CID01765,29,Retail,0,4,3,16,28154.46,2632.83,119141.92,73162.89,0.0054,0.0604,0.0348,0.2374,0.0484,0
CID01766,13,Active Trader,11,63,17,34,3661.87,712.75,36235.59,36878.81,0.00921,0.5771,0.1473,0.233,0.1586,0
CID01767,9,Retail,1,4,1,10,2425.82,202.5,19560.73,21364.71,-0.00152,0.5718,0.145,0.1126,0.2307,0
CID01768,9,Active Trader,23,78,12,38,4247.65,632.69,47586.51,38179.42,0.01809,0.3936,0.0584,0.2186,0.2597,0
CID01769,25,Active Trader,15,59,21,44,1651.8,545.75,12758.56,8919.38,0.00119,0.7339,0.1615,0.5492,0.3845,0
CID01770,44,Retail,2,9,7,15,15691.84,4456.09,48309.66,38663.55,0.01767,0.2737,0.3367,0.12,0.2234,0
CID01771,95,HNI,5,14,4,17,137736.21,24302.44,231359.0,241023.01,0.01372,0.2905,0.1873,0.1924,0.0688,0
CID01772,39,Retail,6,7,4,13,1188.39,78.69,3680.37,4101.93,0.02438,0.53,0.014,0.5949,0.0821,0
CID01773,40,Retail,3,5,2,10,9295.02,2147.21,29804.97,22916.04,-0.01079,0.5558,0.2075,0.1295,0.0419,1
CID01774,27,Retail,2,6,10,17,19251.31,6936.76,47926.74,42564.72,-0.01224,0.4042,0.2041,0.1272,0.3292,0
CID01775,57,Active Trader,20,50,12,40,19454.06,5603.48,97424.73,93057.69,-0.00639,0.4811,0.1881,0.1054,0.4085,1
CID01776,56,Active Trader,19,55,16,45,51556.54,14582.28,151273.53,99062.21,0.01241,0.6393,0.1361,0.2324,0.1062,0
CID01777,72,HNI,1,28,4,15,254124.42,23936.77,886518.52,728866.91,0.02759,0.6745,0.1495,0.3434,0.0064,0
CID01778,17,Retail,3,6,2,18,3038.79,934.82,9582.62,10285.3,0.00265,0.7102,0.0393,0.5463,0.373,0
CID01779,22,Active Trader,16,71,19,43,30651.69,12679.22,81050.62,59887.03,-0.00868,0.4884,0.0227,0.3958,0.1989,1
CID01780,13,Retail,3,3,3,11,25992.73,2200.86,63220.74,44107.72,0.01859,0.358,0.2471,0.3662,0.2583,0
CID01781,69,Active Trader,17,64,17,33,52054.08,41227.75,117700.07,112143.75,-0.01808,0.7127,0.1663,0.2128,0.0984,0
CID01782,39,Active Trader,17,67,13,36,95467.62,21094.62,189261.06,209929.18,-0.00243,0.3791,0.125,0.14,0.4137,0
CID01783,43,Active Trader,15,60,16,36,23212.55,867.2,141347.77,118960.42,-0.01763,0.3372,0.0738,0.1334,0.2435,0
CID01784,48,Retail,1,6,5,15,53926.27,4301.72,125553.5,121000.6,0.0319,0.7,0.1072,0.1564,0.0944,0
CID01785,5,Retail,0,6,4,13,31966.5,4657.09,48011.25,50255.57,0.00687,0.3734,0.1018,0.2424,0.5326,1
CID01786,126,HNI,6,14,4,9,63341.66,27605.73,532264.54,363408.57,0.03178,0.5164,0.1454,0.1839,0.4648,0
CID01787,29,Retail,2,7,4,16,1227.08,465.94,4967.86,4688.04,0.00038,0.5794,0.1595,0.0608,0.0614,0
CID01788,53,HNI,7,22,1,17,224225.25,77278.8,1138833.49,1110066.93,-0.00227,0.484,0.1542,0.2425,0.5331,0
CID01789,7,Active Trader,19,45,13,37,9952.77,1076.13,86947.01,87323.36,-0.01907,0.2898,0.1336,0.1824,0.4079,0
CID01790,30,Retail,3,7,4,19,4800.04,2751.15,19172.11,18453.32,0.01902,0.3765,0.1633,0.0749,0.2559,0
CID01791,46,Active Trader,19,58,10,36,26639.24,4672.77,50824.42,53037.93,0.0202,0.5445,0.1258,0.4468,0.2099,0
CID01792,7,Retail,2,6,5,14,4454.45,1890.91,31131.3,20786.48,0.03911,0.4549,0.0345,0.2139,0.0962,0
CID01793,71,HNI,2,24,4,14,426686.03,81321.28,1418540.72,1595506.72,-0.02199,0.4058,0.2092,0.04,0.2235,0
CID01794,86,Active Trader,19,75,20,47,85815.05,8516.52,403533.42,337187.02,0.04277,0.5548,0.1466,0.2534,0.2158,0
CID01795,82,HNI,6,15,5,16,138099.3,49286.22,800773.46,597601.69,0.01325,0.4974,0.1714,0.2538,0.3008,0
CID01796,47,Retail,3,7,3,9,3443.22,294.15,14049.02,14056.2,0.01508,0.5427,0.123,0.1344,0.3184,1
CID01797,36,Retail,2,5,6,17,18512.22,7180.08,47260.33,50933.34,0.02578,0.6478,0.1217,0.2117,0.0598,0
CID01798,46,Active Trader,21,54,12,29,10949.23,1822.57,63014.19,41573.31,-0.00503,0.4155,0.1233,0.3865,0.1585,0
CID01799,27,Active Trader,18,69,14,39,38472.04,17439.04,49728.17,45945.76,0.01141,0.1714,0.0141,0.2527,0.007,0
CID01800,56,Active Trader,17,66,12,39,17535.58,5313.97,65299.24,57619.78,0.01023,0.1976,0.1073,0.3473,0.223,0
CID01801,34,Active Trader,20,65,8,41,33738.98,5124.69,91742.08,104260.39,0.0127,0.6543,0.0534,0.2224,0.2343,0
CID01802,30,Active Trader,22,64,16,39,90357.03,11587.97,566395.79,532100.58,-0.00758,0.5544,0.1951,0.0915,0.128,0
CID01803,9,Retail,1,5,1,18,20041.12,7713.68,30770.68,32854.85,0.01375,0.6099,0.1474,0.2593,0.2906,0
CID01804,56,HNI,7,19,2,17,457199.31,159541.71,911195.6,867814.56,-0.01232,0.4987,0.1542,0.1305,0.4125,0
CID01805,69,HNI,3,14,5,11,137143.78,45370.74,915799.04,584794.11,-0.02115,0.2831,0.0153,0.2163,0.2727,0
CID01806,52,Active Trader,22,60,6,37,16830.71,2848.37,157199.95,117581.79,0.02195,0.5992,0.2089,0.1958,0.1328,0
CID01807,55,Retail,3,5,2,14,1772.98,139.05,8882.77,6609.21,0.0277,0.7519,0.1067,0.1839,0.1367,0
CID01808,27,Retail,2,7,3,16,2174.46,469.52,4386.03,4442.26,0.0156,0.7063,0.155,0.2671,0.2744,0
CID01809,74,Active Trader,21,47,10,47,10659.55,6154.92,49609.88,44211.2,0.00154,0.3398,0.1544,0.298,0.0698,0
CID01810,56,Active Trader,17,59,16,40,11252.49,4841.28,48503.23,45176.6,-0.00851,0.7066,0.1496,0.2495,0.1465,0
CID01811,18,Retail,2,10,1,14,4502.3,1471.17,26447.61,15991.88,-0.01942,0.573,0.1274,0.0792,0.2333,0
CID01812,41,Active Trader,17,70,17,33,7756.23,913.67,48903.33,42984.97,0.0206,0.6142,0.1832,0.4809,0.313,0
CID01813,15,Retail,1,6,2,15,5599.19,3724.79,11883.07,11213.89,0.00243,0.5871,0.1951,0.3566,0.111,0
CID01814,26,Active Trader,20,82,10,37,14624.06,11442.33,108967.04,95453.73,-0.00769,0.3092,0.1013,0.1266,0.2984,1
CID01815,59,Active Trader,18,72,4,45,62549.86,40194.55,128967.58,136548.72,-0.01313,0.4712,0.1044,0.0468,0.4476,1
CID01816,26,Retail,3,9,5,7,5153.53,1659.66,43661.14,38043.83,0.01388,0.5368,0.074,0.1757,0.2244,0
CID01817,46,Active Trader,13,61,15,51,34459.98,2376.09,89789.64,75635.14,0.00193,0.6414,0.186,0.3367,0.0096,0
CID01818,27,Retail,2,8,5,10,13207.2,3418.14,20416.14,23185.42,0.01217,0.5524,0.0962,0.0984,0.0719,0
CID01819,7,Retail,2,6,3,12,5102.0,227.91,13580.98,8958.61,0.01924,0.4955,0.1432,0.4668,0.4574,0
CID01820,26,Retail,1,4,7,15,13018.27,1122.15,24265.84,18073.34,-0.0257,0.1004,0.1797,0.2088,0.2474,0
CID01821,26,Active Trader,21,60,11,41,24333.4,9841.4,102355.17,102215.34,0.0166,0.673,0.2001,0.203,0.3783,0
CID01822,44,Active Trader,13,64,8,37,33046.51,4204.69,211228.54,189488.24,0.00125,0.6701,0.2217,0.4441,0.0701,0
CID01823,52,Retail,1,7,2,13,7461.2,5922.64,21962.84,22858.41,-0.04202,0.6672,0.0162,0.1698,0.3273,0
CID01824,39,Active Trader,19,56,12,48,29689.5,7897.2,125606.26,122085.11,-0.0037,0.5413,0.0459,0.1083,0.3031,0
CID01825,34,Active Trader,17,62,9,45,64783.19,7078.32,82473.13,87901.15,-0.01722,0.639,0.1592,0.1079,0.4111,0
CID01826,13,Retail,1,9,2,9,11718.08,8604.78,44438.25,27397.63,-0.01291,0.5297,0.0557,0.2206,0.0293,0
CID01827,30,HNI,8,21,6,13,310750.8,38111.99,642081.84,436334.05,-0.02343,0.6004,0.0449,0.1004,0.181,0
CID01828,12,Active Trader,23,49,9,41,104207.38,25445.84,351759.26,241514.72,0.00565,0.5741,0.2085,0.1422,0.1357,1
CID01829,30,Retail,1,3,2,15,4259.8,2646.05,30858.75,30877.06,0.01477,0.5525,0.1329,0.0279,0.3041,0
CID01830,20,Active Trader,20,50,14,39,15930.29,3592.2,107170.27,99030.3,0.01187,0.3982,0.0444,0.3042,0.5221,0
CID01831,25,Active Trader,24,54,11,38,12266.71,1199.72,61625.11,68817.09,0.00451,0.1846,0.012,0.061,0.1467,0
CID01832,19,Active Trader,12,46,11,49,23896.53,8120.18,115718.03,80731.41,0.01198,0.7377,0.2169,0.6349,0.2811,0
CID01833,57,Active Trader,12,58,14,35,34969.0,8406.86,143535.98,128471.4,0.00821,0.4173,0.1488,0.341,0.1458,0
CID01834,37,Active Trader,26,56,11,29,44818.85,12045.55,142965.22,163148.26,0.02526,0.5401,0.1838,0.2412,0.1171,0
CID01835,42,HNI,6,22,6,24,545707.85,198746.63,689061.65,676560.96,-0.00238,0.2886,0.1082,0.4124,0.0323,0
CID01836,48,Retail,3,3,3,7,1564.78,417.25,5998.36,3916.96,0.00807,0.7388,0.036,0.2258,0.3133,0
CID01837,8,Retail,0,7,4,17,22820.89,7215.08,60170.92,52462.45,-0.0027,0.5839,0.2561,0.3106,0.0488,1
CID01838,53,Retail,2,4,3,18,3368.75,1316.73,8748.54,9862.11,0.00543,0.7353,0.0569,0.0677,0.2516,0
CID01839,59,Retail,1,9,5,10,6316.16,2987.31,29537.6,24201.84,0.02292,0.7286,0.1331,0.3722,0.1094,0
CID01840,28,Retail,4,5,2,16,8474.52,2524.29,58000.52,56860.65,0.01844,0.2444,0.0758,0.6044,0.1731,0
CID01841,9,Retail,1,8,2,18,4371.48,940.79,43515.48,29288.2,0.02098,0.6496,0.2381,0.3758,0.0162,0
CID01842,48,Active Trader,18,73,16,52,228418.85,118515.13,360211.21,371481.31,0.01337,0.5845,0.1997,0.5155,0.3123,0
CID01843,36,Retail,1,12,2,17,12225.36,2795.05,43726.85,41338.43,0.04307,0.4319,0.1685,0.3206,0.0901,0
CID01844,17,Retail,2,5,4,14,3200.98,462.9,17858.0,11486.43,-0.01533,0.3661,0.0928,0.1456,0.0627,0
CID01845,69,Active Trader,27,61,13,46,20503.67,10189.1,88957.48,97716.77,0.03372,0.5323,0.2108,0.391,0.2814,0
CID01846,21,Retail,1,13,3,19,11390.98,607.73,43207.38,29832.25,0.01201,0.5438,0.0639,0.1095,0.1498,0
CID01847,21,Retail,0,8,7,19,12718.43,5279.91,37131.6,25091.87,0.01609,0.6792,0.1416,0.1708,0.4794,0
CID01848,23,Retail,4,6,4,7,2481.17,625.71,11323.52,6864.3,0.01422,0.5673,0.1777,0.1727,0.0962,0
CID01849,3,Retail,1,8,5,18,2312.81,369.05,19475.34,11772.42,0.00033,0.5114,0.2198,0.3684,0.014,1
CID01850,8,Retail,1,6,4,18,5301.15,2890.56,18148.15,13123.55,-0.00072,0.7162,0.0015,0.2696,0.1065,0
CID01851,34,Retail,1,9,3,11,2351.97,734.78,14715.82,12753.82,0.01514,0.8757,0.0058,0.2223,0.4077,1
CID01852,29,Retail,2,5,3,16,218.29,59.48,2769.67,1965.65,-0.00872,0.4114,0.1621,0.2025,0.279,0
CID01853,25,Retail,4,6,6,16,1017.66,68.68,7958.37,7511.83,0.01092,0.6477,0.0939,0.8712,0.1562,0
CID01854,30,Retail,1,10,5,14,10149.52,3508.23,36983.14,28220.25,0.01254,0.4933,0.1391,0.4219,0.2119,0
CID01855,42,Retail,2,7,4,14,3751.15,147.06,39545.91,29691.69,0.03665,0.4787,0.2516,0.4069,0.2755,0
CID01856,31,Active Trader,17,48,12,47,42118.58,36272.85,157857.13,160167.78,0.01128,0.4608,0.1509,0.2549,0.2444,0
CID01857,21,Retail,4,6,3,15,31283.76,19603.23,68928.85,48105.47,0.00992,0.4462,0.2119,0.1701,0.0712,0
CID01858,8,Retail,5,6,9,16,4885.77,1570.61,11692.83,13395.11,0.01107,0.4682,0.2986,0.4571,0.0831,0
CID01859,62,Active Trader,15,61,11,41,12111.89,1458.7,50154.35,56554.78,0.0008,0.2015,0.0201,0.2217,0.163,0
CID01860,43,HNI,2,19,3,19,222395.55,105680.45,1222910.93,937213.39,-0.00792,0.2827,0.148,0.0222,0.3355,0
CID01861,26,Retail,0,5,2,19,4257.57,1205.12,11522.3,12806.5,0.00687,0.7716,0.1075,0.2604,0.2263,0
CID01862,47,HNI,5,19,9,11,132415.27,23844.78,431664.67,364646.55,0.01121,0.542,0.1416,0.1903,0.2939,0
CID01863,3,Retail,2,5,10,15,14956.22,5106.65,30061.12,21302.99,-0.01137,0.4729,0.1335,0.1452,0.2459,1
CID01864,51,HNI,5,25,3,18,760682.66,240054.22,1116636.66,1088475.35,0.01353,0.2067,0.2331,0.4535,0.4126,0
CID01865,22,Retail,0,9,3,12,6247.39,1854.43,33726.95,28355.21,-0.00581,0.5528,0.0284,0.2929,0.3591,0
CID01866,28,Retail,1,3,2,16,6824.95,366.11,19512.64,16169.04,-0.01365,0.7124,0.0858,0.1188,0.177,1
CID01867,89,HNI,3,21,1,18,441377.08,74437.32,1504631.77,1649808.52,0.01451,0.4952,0.0911,0.559,0.0646,0
CID01868,49,Retail,3,8,7,15,10272.27,91.13,31012.71,20784.04,0.00983,0.3462,0.0124,0.2187,0.2847,0
CID01869,9,Retail,1,6,3,16,2071.19,368.57,9292.25,6992.8,-0.02395,0.6313,0.1584,0.2038,0.2231,0
CID01870,13,Retail,0,10,2,17,3537.8,1902.94,13779.14,12213.18,0.00969,0.5518,0.2055,0.0448,0.0926,1
CID01871,20,Retail,3,5,1,17,4702.51,2866.43,27282.12,22216.87,-0.00863,0.809,0.1477,0.2603,0.3745,0
CID01872,53,Active Trader,13,67,10,42,101699.95,69387.42,287372.0,211548.84,-0.01032,0.303,0.1787,0.3506,0.0826,0
CID01873,18,Retail,3,15,2,10,2760.82,889.29,8115.04,5833.79,0.01687,0.71,0.0921,0.0728,0.2697,1
CID01874,32,Retail,2,9,4,18,6912.59,698.15,29308.73,17749.96,0.03268,0.4456,0.152,0.3177,0.2842,0
CID01875,85,HNI,4,25,8,10,119420.78,73226.99,942874.75,691469.87,0.00502,0.5462,0.0491,0.3983,0.4402,0
CID01876,39,Active Trader,18,74,10,40,14803.94,1142.38,73104.6,68350.06,0.0218,0.6902,0.208,0.3646,0.1525,0
CID01877,41,Active Trader,13,78,15,40,123086.61,22846.31,228155.53,259532.99,0.01366,0.3102,0.0083,0.6583,0.072,1
CID01878,32,Retail,2,3,5,10,4391.77,928.48,17838.92,16849.66,0.02637,0.1338,0.0718,0.1655,0.3569,0
CID01879,23,Retail,2,8,1,20,9011.86,6293.87,53638.75,33780.0,-0.00254,0.3117,0.242,0.4994,0.1166,1
CID01880,38,Active Trader,22,58,19,46,32607.78,3041.47,84654.29,88974.55,-0.00491,0.3396,0.1107,0.1556,0.052,0
CID01881,36,Active Trader,15,60,12,39,4873.81,434.59,40578.42,30334.66,-0.01222,0.4083,0.3209,0.5261,0.1606,1
CID01882,16,Retail,1,9,4,20,7788.39,2101.04,36362.41,34534.74,0.02766,0.5264,0.1657,0.3094,0.2079,0
CID01883,50,Active Trader,19,63,13,43,56666.51,4555.22,219788.11,214987.19,0.00428,0.5133,0.0928,0.4015,0.2402,0
CID01884,30,Retail,2,4,5,11,7135.82,85.3,27534.11,24639.48,-0.00744,0.509,0.0428,0.3653,0.216,0
CID01885,14,Retail,0,10,1,15,1891.68,576.84,16820.64,17850.46,0.01673,0.2577,0.1499,0.0854,0.0822,0
CID01886,48,Active Trader,22,65,9,45,23916.36,4045.1,90608.23,78858.09,-0.0185,0.5213,0.049,0.4056,0.1349,0
CID01887,25,Active Trader,16,61,13,48,16029.12,7569.64,116422.07,89192.49,0.01953,0.5189,0.0053,0.2698,0.0811,0
CID01888,16,Retail,1,4,4,18,3336.1,1708.98,13450.7,10218.57,-0.01226,0.871,0.2422,0.5249,0.1687,0
CID01889,35,Retail,2,8,5,14,15803.71,5141.44,112374.2,84791.81,0.00225,0.2977,0.055,0.0646,0.0849,0
CID01890,13,Retail,2,2,3,20,10741.99,5075.28,53310.39,39561.41,-0.00874,0.3815,0.1344,0.2734,0.3035,1
CID01891,46,Active Trader,18,62,10,30,77875.12,16570.06,78348.96,78454.79,-0.01204,0.2595,0.1484,0.3008,0.1212,0
CID01892,37,Retail,3,5,6,15,2887.34,304.04,11115.24,8161.6,-0.00273,0.7264,0.2041,0.6011,0.246,0
CID01893,1,Retail,1,8,2,10,20229.88,5556.52,64207.67,47140.36,0.01347,0.4769,0.1239,0.4352,0.1841,0
CID01894,55,Retail,3,8,0,21,18440.15,7617.61,34871.86,39586.39,0.0179,0.2532,0.0342,0.1287,0.3847,0
CID01895,58,Active Trader,21,67,12,37,41711.73,11472.3,144690.47,117361.33,0.00228,0.3669,0.0283,0.3352,0.0623,0
CID01896,9,HNI,8,15,3,11,127974.33,10531.95,484228.16,441728.65,-0.00513,0.6305,0.0253,0.3193,0.5098,0
CID01897,37,Active Trader,11,65,17,37,15932.19,1073.86,90913.85,57837.67,-0.02921,0.5378,0.151,0.3337,0.0812,0
CID01898,10,Active Trader,18,51,8,42,48708.82,5597.64,197923.31,194701.14,0.00227,0.5659,0.0178,0.3522,0.1793,0
CID01899,27,Retail,2,10,7,16,5381.53,349.41,20756.84,12513.5,0.01179,0.6741,0.1546,0.2524,0.1841,0
CID01900,54,Active Trader,22,59,7,45,17035.86,10675.51,62923.65,59127.24,-0.00648,0.5479,0.2072,0.4335,0.1364,0
CID01901,30,Retail,2,6,3,15,1040.48,199.68,18010.82,15877.32,-0.00351,0.3423,0.0666,0.4066,0.102,1
CID01902,43,Active Trader,20,63,8,43,47982.21,6232.09,155048.0,116115.86,0.01265,0.5386,0.0051,0.56,0.1554,0
CID01903,95,HNI,5,27,5,18,164179.03,40332.11,746941.77,640762.87,0.01766,0.7169,0.2419,0.6125,0.2042,0
CID01904,1,Active Trader,11,67,16,46,11493.32,291.16,81727.93,51539.98,0.02548,0.6136,0.1682,0.1967,0.2638,0
CID01905,14,Retail,3,5,3,13,29562.25,2747.08,118424.38,134101.12,0.01145,0.4567,0.0832,0.5919,0.0557,0
CID01906,80,Active Trader,18,62,9,40,147922.95,40901.78,340958.9,243305.57,-0.00103,0.2758,0.2268,0.0156,0.521,0
CID01907,7,Retail,1,9,5,17,13037.73,700.6,99326.44,66323.08,-0.01853,0.6529,0.1852,0.2078,0.4333,1
CID01908,16,Active Trader,21,61,13,38,35782.96,12339.62,135444.59,150421.8,0.00763,0.2467,0.0036,0.1598,0.0708,0
CID01909,5,Retail,0,4,3,7,20543.9,8890.75,123163.22,90013.27,-0.00052,0.3041,0.0848,0.3603,0.2075,0
CID01910,23,HNI,7,16,4,16,463259.97,11323.95,1566157.73,1379074.13,0.00576,0.5704,0.1842,0.2584,0.2609,0
CID01911,29,HNI,5,21,2,10,233651.14,135416.07,1060478.8,972637.65,0.02157,0.7846,0.1976,0.5587,0.0369,0
CID01912,40,Retail,5,11,7,20,1808.88,340.83,27296.12,21544.35,0.01399,0.3096,0.0028,0.3388,0.0609,0
CID01913,1,Retail,2,10,6,14,40212.04,17344.33,63594.1,68796.75,-0.02331,0.2278,0.227,0.3818,0.2812,1
CID01914,25,Retail,3,5,3,17,4744.52,746.57,15792.62,15796.96,-0.00967,0.4226,0.2148,0.2034,0.269,0
CID01915,10,Retail,4,6,5,15,11528.3,1011.2,43325.82,34156.4,0.00298,0.514,0.0879,0.2816,0.1691,0
CID01916,31,Retail,5,5,6,11,2804.12,1251.18,9647.13,6936.82,-0.01889,0.5796,0.1553,0.2498,0.0777,0
CID01917,22,Retail,1,4,7,14,2818.93,368.39,13629.07,8764.4,0.01382,0.5845,0.1484,0.283,0.2239,0
CID01918,46,HNI,5,17,5,16,166461.75,18742.94,1305322.69,885076.22,0.02366,0.2258,0.2201,0.1398,0.0959,0
CID01919,28,Retail,4,7,6,15,3438.3,2120.45,14607.34,10904.68,0.0196,0.5251,0.1708,0.2408,0.1399,0
CID01920,19,Retail,2,10,6,12,3026.05,1311.57,16735.0,15859.85,-0.00633,0.5227,0.1476,0.0609,0.4175,0
CID01921,53,Active Trader,22,61,11,42,11313.98,1935.06,68019.65,56989.7,-0.00397,0.4331,0.2133,0.1239,0.2041,0
CID01922,3,Retail,1,7,3,24,3255.28,1148.5,33019.0,23697.39,-0.00986,0.5043,0.2158,0.1619,0.0828,0
CID01923,17,Retail,4,11,5,17,2746.53,928.38,20748.22,22214.89,0.01144,0.7319,0.1656,0.1494,0.2587,0
CID01924,2,Retail,2,8,6,18,472.05,63.33,6565.93,4801.99,-0.00061,0.5999,0.0112,0.6457,0.1589,0
